Customer_ID,Region,Age,Account_Type,Credit_Score,Annual_Income,Total_Loan_Amount,Overdue_Amount,Last_Payment_Date,Default_Flag,Customer_Since,Profit_Contribution,Churn_Risk,Income_Group,Loan_Category,Overdue_Flag,Tenure_Years,Age_Group,Churn_Score
C2140,North,44,Credit,651.8,456671.0,248734.0,0.0,2025-05-09,No,2020-02-11,11531.55,Low,Others,Medium,No,5.5,Middle Aged,1
C2141,North,25,Savings,789.2,506866.0,237860.0,0.0,2025-05-30,No,2018-11-04,16653.44,Low,Others,Medium,No,6.7,Young,1
C2142,West,37,Loan,686.8,587060.0,186512.0,0.0,2025-07-15,No,2021-04-06,31466.2,Low,Others,Small,No,4.3,Middle Aged,1
C2143,West,43,,687.8,770218.0,353217.0,0.0,2025-05-23,No,2021-03-23,12481.06,Low,Others,Medium,No,4.3,Middle Aged,1
C2144,East,29,Savings,599.1,781214.0,262275.0,0.0,2025-01-27,No,2021-12-09,17576.92,Unknown,Others,Medium,No,3.6,Young,0
C2145,East,29,Credit,673.2,758631.0,351509.0,15000.0,2025-03-29,No,2021-12-14,25646.27,Low,Others,Medium,Yes,3.6,Young,1
C2146,East,40,Savings,689.1,886225.0,235571.0,0.0,2025-07-23,No,2021-01-23,23774.84,Low,Others,Medium,No,4.5,Middle Aged,1
C2147,North,41,Loan,652.9,883852.0,305939.0,0.0,2025-07-04,No,2018-11-22,9760.15,Low,Others,Medium,No,6.7,Middle Aged,1
C2148,West,38,Credit,632.3,790381.0,235830.0,0.0,2025-06-21,No,2016-09-29,22267.83,High,Others,Medium,No,8.8,Middle Aged,3
C2149,South,39,,738.5,698992.0,216759.0,0.0,2025-07-16,No,2020-02-02,20332.5,Unknown,Others,Medium,No,5.5,Middle Aged,0
C2150,South,42,,701.0,379377.0,153616.0,0.0,2025-06-19,No,2018-06-27,10662.53,Medium,Others,Small,No,7.1,Middle Aged,2
C2151,East,45,Savings,785.3,877689.0,243355.0,0.0,2025-03-04,No,2016-05-03,4088.25,Medium,Others,Medium,No,9.2,Middle Aged,2
C2152,North,40,Loan,708.2,556043.0,297997.0,0.0,,No,2015-12-22,11934.58,Low,Others,Medium,No,9.6,Middle Aged,1
C2153,North,48,Loan,681.0,700064.0,208204.0,10000.0,2025-02-12,Yes,2023-05-25,7242.3,Medium,Others,Medium,Yes,2.2,Middle Aged,2
C2154,North,46,,761.6,514718.0,234234.0,0.0,2025-02-18,No,2020-09-21,15881.41,Low,Others,Medium,No,4.8,Middle Aged,1
C2155,West,31,Savings,643.8,635263.0,230009.0,15000.0,,Yes,2017-04-11,17148.29,High,Others,Medium,Yes,8.3,Middle Aged,3
C2156,South,36,Credit,718.1,834375.0,134987.0,0.0,2025-04-27,Yes,2023-05-05,15251.28,Low,Others,Small,No,2.2,Middle Aged,1
C2157,North,45,Savings,710.3,613053.0,137860.0,0.0,2025-03-27,No,2019-09-19,16768.81,Low,Others,Small,No,5.9,Middle Aged,1
C2158,East,49,Credit,660.3,677409.0,305150.0,0.0,2025-06-28,No,2023-08-26,17377.66,Low,Others,Medium,No,1.9,Middle Aged,1
C2159,East,36,Credit,675.8,479445.0,217388.0,0.0,2025-07-15,No,2023-09-01,18620.39,High,Others,Medium,No,1.9,Middle Aged,3
C2160,North,50,,711.2,384164.0,217814.0,0.0,2025-04-09,No,2023-04-22,14893.29,Low,Others,Medium,No,2.3,Middle Aged,1
C2161,South,48,Credit,624.4,1011836.0,246342.0,15000.0,2025-05-10,Yes,2017-08-24,17327.84,Low,High Income,Medium,Yes,7.9,Middle Aged,1
C2162,East,32,Credit,636.4,609682.0,294274.0,0.0,2025-06-28,No,2020-02-03,25638.94,Medium,Others,Medium,No,5.5,Middle Aged,2
C2163,North,33,Loan,683.0,983969.0,270289.0,0.0,2025-01-25,No,2024-02-21,26896.89,Low,Others,Medium,No,1.4,Middle Aged,1
C2164,North,28,,714.2,277330.0,71506.0,0.0,2025-06-05,No,2022-02-26,18007.6,Low,Others,Small,No,3.4,Young,1
C2165,North,40,Credit,717.7,856732.0,283175.0,0.0,2025-07-16,No,2018-04-04,17006.94,Low,Others,Medium,No,7.3,Middle Aged,1
C2166,South,44,Savings,702.4,505646.0,279060.0,0.0,2025-06-05,No,2021-06-07,37480.22,Low,Others,Medium,No,4.1,Middle Aged,1
C2167,South,42,Loan,763.4,394282.0,366789.0,25000.0,2025-06-07,No,2017-01-18,25461.65,High,Others,Medium,Yes,8.5,Middle Aged,3
C2168,South,41,Credit,681.0,673378.0,323033.0,15000.0,2025-02-11,No,2022-12-22,26903.52,Low,Others,Medium,Yes,2.6,Middle Aged,1
C2169,East,35,Credit,678.6,556897.0,246657.0,0.0,2025-05-06,No,2024-03-22,16211.37,High,Others,Medium,No,1.3,Middle Aged,3
C2170,East,39,Credit,627.0,377940.0,271898.0,0.0,2025-03-12,No,2015-08-12,20214.64,Medium,Others,Medium,No,10.0,Middle Aged,2
C2171,East,59,Savings,674.9,670831.0,177595.0,10000.0,2025-07-21,No,2020-09-18,35195.07,Low,Others,Small,Yes,4.9,Senior,1
C2172,West,40,Credit,637.4,869937.0,241558.0,0.0,,No,2017-03-16,28420.4,Low,Others,Medium,No,8.4,Middle Aged,1
C2173,South,38,,732.4,761878.0,370923.0,0.0,2025-03-25,No,2020-09-21,22799.46,Medium,Others,Medium,No,4.8,Middle Aged,2
C2174,South,53,Loan,635.9,650570.0,222997.0,0.0,2025-07-02,No,2017-11-08,27470.1,High,Others,Medium,No,7.7,Senior,3
C2175,East,55,Savings,699.1,732137.0,371109.0,0.0,2025-01-25,No,2018-09-18,25059.67,Low,Others,Medium,No,6.9,Senior,1
C2176,East,45,Savings,645.2,949880.0,245819.0,0.0,2025-04-28,No,2018-10-14,18456.33,Medium,Others,Medium,No,6.8,Middle Aged,2
C2177,West,36,Credit,648.2,727349.0,225701.0,0.0,2025-04-07,No,2016-04-12,19227.13,Medium,Others,Medium,No,9.3,Middle Aged,2
C2178,North,38,Loan,704.5,715158.0,208440.0,0.0,2025-06-20,No,2016-07-05,13891.68,High,Others,Medium,No,9.1,Middle Aged,3
C2179,North,24,Credit,697.8,829521.0,287015.0,0.0,2025-02-19,No,2018-11-22,22782.09,Medium,Others,Medium,No,6.7,Young,2
C2180,North,49,Credit,676.5,728445.0,373975.0,0.0,2025-03-15,No,2019-07-27,26629.64,Low,Others,Medium,No,6.0,Middle Aged,1
C2181,South,15,Savings,673.0,934455.0,243005.0,0.0,2025-05-11,No,2018-08-05,20441.61,Medium,Others,Medium,No,7.0,Young,2
C2182,West,34,,663.5,294345.0,225008.0,0.0,2025-05-23,No,2022-04-11,11079.32,Medium,Others,Medium,No,3.3,Middle Aged,2
C2183,East,38,,705.3,498397.0,192313.0,10000.0,2025-04-20,No,2018-06-04,11136.6,Unknown,Others,Small,Yes,7.1,Middle Aged,0
C2184,South,48,Savings,686.4,227267.0,324672.0,0.0,2025-04-21,No,2019-09-19,20576.59,Unknown,Others,Medium,No,5.9,Middle Aged,0
C2185,West,39,Savings,723.4,731879.0,256845.0,15000.0,2025-06-05,No,2017-04-16,-1086.71,Low,Others,Medium,Yes,8.3,Middle Aged,1
C2186,South,31,Credit,705.1,731817.0,240811.0,0.0,2025-05-08,No,2017-02-06,12108.91,Unknown,Others,Medium,No,8.5,Middle Aged,0
C2187,North,30,Loan,677.4,837553.0,324648.0,0.0,2025-06-26,Yes,2019-09-11,35852.81,Low,Others,Medium,No,5.9,Middle Aged,1
C2188,West,57,Credit,715.0,364984.0,115200.0,0.0,2025-05-27,No,2019-07-06,15612.62,Low,Others,Small,No,6.1,Senior,1
C2189,South,32,Loan,648.5,1154819.0,320528.0,0.0,2025-06-18,No,2024-06-02,9509.17,High,High Income,Medium,No,1.1,Middle Aged,3
C2190,West,21,Savings,675.5,952418.0,247586.0,0.0,2025-04-21,No,2017-05-16,22079.64,Medium,Others,Medium,No,8.2,Young,2
C2191,East,41,Savings,658.6,413392.0,414373.0,0.0,2025-02-20,No,2024-05-10,21251.38,Low,Others,Large,No,1.2,Middle Aged,1
C2192,West,38,Credit,674.7,873965.0,196914.0,0.0,2025-05-06,No,2023-02-27,16538.34,High,Others,Small,No,2.4,Middle Aged,3
C2193,South,46,Savings,666.5,932017.0,352132.0,0.0,2025-07-23,No,2021-04-21,34535.57,High,Others,Medium,No,4.3,Middle Aged,3
C2194,West,43,Loan,687.9,593572.0,305812.0,0.0,2025-02-26,No,2023-08-10,25656.9,Medium,Others,Medium,No,2.0,Middle Aged,2
C2195,West,38,,695.9,482965.0,345161.0,25000.0,2025-04-12,No,2016-03-16,19956.91,Medium,Others,Medium,Yes,9.4,Middle Aged,2
C2196,North,30,Credit,588.7,548917.0,182841.0,0.0,2025-02-03,No,2016-01-29,22825.78,Low,Others,Small,No,9.5,Middle Aged,1
C2197,East,36,Loan,727.3,739611.0,97423.0,0.0,2025-01-25,Yes,2017-12-26,17319.14,Medium,Others,Small,No,7.6,Middle Aged,2
C2198,West,43,Savings,728.8,500141.0,177905.0,15000.0,2025-01-27,Yes,2016-11-07,21082.88,Low,Others,Small,Yes,8.7,Middle Aged,1
C2199,South,57,Loan,662.9,1200648.0,251836.0,0.0,2025-01-27,No,2022-10-07,21594.61,Medium,High Income,Medium,No,2.8,Senior,2
C2200,West,26,Credit,576.6,474996.0,340682.0,0.0,2025-07-19,No,2022-10-17,28761.85,High,Others,Medium,No,2.8,Young,3
C2201,North,30,Loan,592.2,657928.0,225919.0,0.0,2025-03-04,No,2017-08-22,16206.71,Low,Others,Medium,No,7.9,Middle Aged,1
C2202,North,57,,618.2,778488.0,381780.0,0.0,2025-04-03,No,2022-10-12,26196.66,Medium,Others,Medium,No,2.8,Senior,2
C2203,West,54,Savings,643.9,738734.0,298171.0,0.0,2025-03-02,Yes,2021-05-09,16121.28,Medium,Others,Medium,No,4.2,Senior,2
C2204,West,34,Savings,614.7,725873.0,144666.0,0.0,2025-03-22,No,2016-05-25,27279.92,Low,Others,Small,No,9.2,Middle Aged,1
C2205,North,38,Loan,748.6,799276.0,169039.0,,2025-07-06,No,2022-03-21,16885.56,Low,Others,Small,No,3.4,Middle Aged,1
C2206,West,41,Loan,706.4,597281.0,214301.0,0.0,2025-06-17,No,2022-11-01,25439.42,High,Others,Medium,No,2.7,Middle Aged,3
C2207,East,43,Savings,670.9,1131443.0,252745.0,0.0,2025-07-17,No,2016-09-22,9194.7,Medium,High Income,Medium,No,8.8,Middle Aged,2
C2208,West,56,Savings,740.0,413980.0,127585.0,0.0,2025-02-05,No,2021-11-27,25758.91,High,Others,Small,No,3.7,Senior,3
C2209,East,28,Credit,589.4,843682.0,266727.0,0.0,2025-05-07,No,2021-02-28,14184.49,High,Others,Medium,No,4.4,Young,3
C2210,West,34,Savings,540.0,718274.0,181633.0,0.0,2025-07-09,Yes,2018-03-12,26484.29,High,Others,Small,No,7.4,Middle Aged,3
C2211,West,38,Loan,694.6,765415.0,261599.0,0.0,2025-05-23,No,2017-06-24,30585.82,Low,Others,Medium,No,8.1,Middle Aged,1
C2212,West,47,Loan,690.3,820013.0,245419.0,0.0,2025-03-21,No,2023-01-24,21479.57,Low,Others,Medium,No,2.5,Middle Aged,1
C2213,East,18,Credit,720.9,865532.0,313266.0,0.0,2025-05-17,No,2017-01-03,2261.48,Low,Others,Medium,No,8.6,Young,1
C2214,East,44,Savings,682.0,638106.0,251453.0,,2025-02-14,No,2016-01-15,24661.84,Low,Others,Medium,No,9.5,Middle Aged,1
C2215,West,41,Credit,648.0,896402.0,217692.0,0.0,2025-02-16,No,2020-10-05,25148.14,Low,Others,Medium,No,4.8,Middle Aged,1
C2216,South,36,,676.0,695884.0,370470.0,0.0,2025-07-19,No,2017-11-16,10876.43,Unknown,Others,Medium,No,7.7,Middle Aged,0
C2217,South,33,,675.0,996037.0,288157.0,0.0,,No,2022-10-11,13413.04,Low,Others,Medium,No,2.8,Middle Aged,1
C2218,North,38,,657.1,620834.0,457884.0,15000.0,2025-03-21,No,2017-09-26,6120.19,Low,Others,Large,Yes,7.8,Middle Aged,1
C2219,East,42,,644.7,1048277.0,463195.0,10000.0,2025-02-17,No,2017-12-23,10617.85,Medium,High Income,Large,Yes,7.6,Middle Aged,2
C2220,North,53,,726.9,394062.0,225979.0,0.0,2025-02-23,No,2018-05-31,10351.25,Medium,Others,Medium,No,7.2,Senior,2
C2221,East,44,Credit,678.1,969335.0,277984.0,0.0,2025-05-01,Yes,2019-03-20,28235.52,Medium,Others,Medium,No,6.4,Middle Aged,2
C2222,South,39,,667.4,776548.0,248662.0,15000.0,2025-04-22,No,2024-01-14,8594.53,Low,Others,Medium,Yes,1.5,Middle Aged,1
C2223,North,51,,613.8,893053.0,304074.0,0.0,2025-02-06,No,2017-12-17,23391.61,Low,Others,Medium,No,7.6,Senior,1
C2224,West,39,Credit,753.9,844052.0,347650.0,0.0,,No,2020-07-30,10499.15,Low,Others,Medium,No,5.0,Middle Aged,1
C2225,East,48,,631.3,1096675.0,267365.0,0.0,2025-01-26,No,2016-11-12,10379.45,Low,High Income,Medium,No,8.7,Middle Aged,1
C2226,South,61,Credit,600.2,848060.0,316028.0,0.0,,No,2024-02-22,24960.04,Low,Others,Medium,No,1.4,Senior,1
C2227,East,50,,616.4,918094.0,328374.0,0.0,2025-03-04,No,2019-08-16,7711.35,Low,Others,Medium,No,5.9,Middle Aged,1
C2228,West,24,,646.4,604072.0,206035.0,15000.0,2025-05-05,Yes,2023-07-16,22219.98,Low,Others,Medium,Yes,2.0,Young,1
C2229,East,43,,692.1,662585.0,312430.0,10000.0,2025-07-16,No,2021-02-21,13477.46,Low,Others,Medium,Yes,4.4,Middle Aged,1
C2230,South,48,,665.9,721465.0,225065.0,0.0,2025-06-11,Yes,2021-07-10,22719.76,High,Others,Medium,No,4.0,Middle Aged,3
C2231,North,27,,676.4,519141.0,309296.0,0.0,2025-06-17,No,2018-03-22,6371.34,Low,Others,Medium,No,7.4,Young,1
C2232,East,45,Loan,738.3,609880.0,190115.0,0.0,2025-06-30,No,2015-09-02,5501.64,Medium,Others,Small,No,9.9,Middle Aged,2
C2233,North,52,Credit,652.8,684378.0,210448.0,0.0,2025-04-02,No,2024-06-10,22267.45,Low,Others,Medium,No,1.1,Senior,1
C2234,West,41,,696.2,701384.0,223230.0,0.0,2025-07-20,Yes,2016-09-16,10897.07,Unknown,Others,Medium,No,8.9,Middle Aged,0
C2235,West,39,Credit,635.7,536882.0,223760.0,0.0,2025-01-26,No,2023-03-29,17259.56,Low,Others,Medium,No,2.3,Middle Aged,1
C2236,North,47,Savings,719.6,1002271.0,136907.0,0.0,2025-02-28,No,2022-05-18,16634.04,Low,High Income,Small,No,3.2,Middle Aged,1
C2237,East,23,Credit,733.8,631739.0,230972.0,10000.0,2025-01-24,No,2018-08-31,36354.59,Unknown,Others,Medium,Yes,6.9,Young,0
C2238,West,30,,734.2,694421.0,164016.0,15000.0,2025-06-13,No,2020-06-07,42398.59,High,Others,Small,Yes,5.1,Middle Aged,3
C2239,East,34,Loan,696.6,802020.0,207056.0,10000.0,2025-02-10,No,2020-07-10,37216.59,Medium,Others,Medium,Yes,5.0,Middle Aged,2
C2240,East,58,,633.4,1103745.0,197490.0,25000.0,2025-07-22,No,2015-09-13,22577.93,Medium,High Income,Small,Yes,9.9,Senior,2
C2241,East,47,,746.9,520733.0,213581.0,0.0,2025-04-14,No,2020-03-26,29508.01,Low,Others,Medium,No,5.3,Middle Aged,1
C2242,North,54,Loan,753.5,395410.0,368016.0,0.0,2025-07-09,No,2022-08-21,17595.87,Medium,Others,Medium,No,2.9,Senior,2
C2243,North,42,,788.3,520412.0,248524.0,0.0,2025-02-23,No,2023-06-03,11455.49,Low,Others,Medium,No,2.1,Middle Aged,1
C2244,South,36,Savings,739.5,420675.0,350550.0,0.0,2025-01-25,Yes,2018-03-18,21147.12,Medium,Others,Medium,No,7.4,Middle Aged,2
C2245,North,41,,763.9,1179690.0,289831.0,,2025-06-30,No,2016-02-05,11669.64,Low,High Income,Medium,No,9.5,Middle Aged,1
C2246,West,28,Savings,656.8,757618.0,394065.0,0.0,2025-07-19,Yes,2022-02-09,20383.86,Medium,Others,Medium,No,3.5,Young,2
C2247,West,50,Credit,706.7,905913.0,222170.0,0.0,2025-05-18,No,2018-09-21,9309.03,Low,Others,Medium,No,6.8,Middle Aged,1
C2248,South,25,Credit,707.7,920746.0,395925.0,0.0,2025-06-29,No,2016-10-27,13525.02,Low,Others,Medium,No,8.8,Young,1
C2249,South,45,Loan,623.2,947097.0,297784.0,0.0,2025-02-28,Yes,2019-06-26,27553.73,Medium,Others,Medium,No,6.1,Middle Aged,2
C2250,West,51,Credit,788.4,920132.0,89733.0,0.0,2025-03-02,No,2021-06-09,22580.48,Low,Others,Small,No,4.1,Senior,1
C2251,South,21,,720.9,590632.0,175911.0,0.0,2025-06-28,Yes,2021-01-10,20843.47,Medium,Others,Small,No,4.5,Young,2
C2252,East,46,Credit,664.4,955930.0,247132.0,0.0,2025-03-24,No,2020-10-06,27395.93,Low,Others,Medium,No,4.8,Middle Aged,1
C2253,North,57,,676.9,369098.0,286214.0,0.0,2025-02-05,No,2020-12-29,17982.9,High,Others,Medium,No,4.6,Senior,3
C2254,North,65,,669.4,535313.0,347568.0,0.0,2025-04-30,No,2020-11-25,20470.43,Medium,Others,Medium,No,4.7,Senior,2
C2255,North,51,,655.3,433651.0,320580.0,10000.0,2025-04-16,No,2017-01-31,12098.38,Low,Others,Medium,Yes,8.5,Senior,1
C2256,West,0,Savings,632.7,625573.0,245572.0,15000.0,2025-04-28,No,2015-08-30,17833.51,Medium,Others,Medium,Yes,9.9,Young,2
C2257,West,40,,734.5,677225.0,251128.0,0.0,2025-02-06,Yes,2023-08-26,10098.86,High,Others,Medium,No,1.9,Middle Aged,3
C2258,North,47,Credit,699.6,490018.0,271660.0,0.0,2025-07-11,No,2020-05-30,24241.21,Low,Others,Medium,No,5.2,Middle Aged,1
C2259,South,23,,719.2,446958.0,391434.0,0.0,2025-04-04,Yes,2023-10-08,18832.38,Medium,Others,Medium,No,1.8,Young,2
C2260,North,40,,713.8,667074.0,196345.0,10000.0,2025-07-18,No,2017-07-20,21737.41,Low,Others,Small,Yes,8.0,Middle Aged,1
C2261,East,31,Loan,639.2,829921.0,121949.0,0.0,2025-05-31,No,2022-07-28,34578.17,Medium,Others,Small,No,3.0,Middle Aged,2
C2262,East,39,Loan,732.8,562743.0,288113.0,0.0,2025-05-25,No,2021-03-19,15329.58,Low,Others,Medium,No,4.4,Middle Aged,1
C2263,East,38,Savings,779.4,582133.0,267567.0,10000.0,2025-06-05,No,2017-07-02,32632.27,Low,Others,Medium,Yes,8.1,Middle Aged,1
C2264,East,45,Loan,683.8,767399.0,377351.0,0.0,2025-06-05,No,2015-08-02,18944.51,Medium,Others,Medium,No,10.0,Middle Aged,2
C2265,West,49,,679.3,526958.0,192381.0,0.0,2025-07-19,No,2021-09-01,5190.09,High,Others,Small,No,3.9,Middle Aged,3
C2266,South,34,Credit,751.1,403630.0,309176.0,10000.0,2025-02-14,No,2022-11-10,27034.77,Low,Others,Medium,Yes,2.7,Middle Aged,1
C2267,South,42,Savings,753.0,577847.0,258000.0,0.0,2025-07-17,No,2019-04-06,27636.64,Low,Others,Medium,No,6.3,Middle Aged,1
C2268,North,44,Loan,680.0,870440.0,343653.0,0.0,2025-05-05,No,2020-01-29,21363.97,High,Others,Medium,No,5.5,Middle Aged,3
C2269,West,49,,681.9,726026.0,137189.0,10000.0,2025-02-07,No,2016-07-25,21513.42,Low,Others,Small,Yes,9.0,Middle Aged,1
C2270,South,38,Loan,704.5,599361.0,158039.0,0.0,2025-05-08,No,2017-03-11,23581.38,High,Others,Small,No,8.4,Middle Aged,3
C2271,South,51,,751.8,879649.0,237727.0,0.0,2025-06-19,No,2017-02-20,14168.27,Low,Others,Medium,No,8.4,Senior,1
C2272,North,40,Loan,750.0,726154.0,260740.0,0.0,2025-02-27,No,2024-04-23,8091.25,Low,Others,Medium,No,1.3,Middle Aged,1
C2273,North,44,Credit,756.8,962039.0,314844.0,0.0,2025-05-30,No,2020-02-23,32480.31,High,Others,Medium,No,5.4,Middle Aged,3
C2274,North,28,Credit,671.5,867307.0,179305.0,0.0,2025-06-12,No,2023-08-13,7455.51,Low,Others,Small,No,2.0,Young,1
C2275,North,40,Loan,640.1,1225061.0,237342.0,0.0,2025-06-13,No,2018-02-18,27451.83,Unknown,High Income,Medium,No,7.4,Middle Aged,0
C2276,North,43,Savings,685.0,808961.0,175125.0,0.0,2025-02-01,No,2018-07-02,30023.11,Low,Others,Small,No,7.1,Middle Aged,1
C2277,South,38,Credit,668.3,1071024.0,278367.0,10000.0,2025-01-24,No,2022-01-08,22503.34,Low,High Income,Medium,Yes,3.5,Middle Aged,1
C2278,East,42,Loan,676.9,796591.0,265466.0,0.0,2025-07-09,No,2017-11-30,16103.83,High,Others,Medium,No,7.7,Middle Aged,3
C2279,North,38,Credit,718.4,661083.0,252540.0,0.0,2025-07-14,Yes,2018-05-02,20289.76,Low,Others,Medium,No,7.2,Middle Aged,1
C2280,West,33,,654.1,811950.0,142295.0,0.0,2025-05-09,No,2016-08-12,21065.09,Low,Others,Small,No,9.0,Middle Aged,1
C2281,North,32,Credit,681.1,614164.0,256000.0,0.0,2025-02-12,No,2015-12-16,37579.87,Low,Others,Medium,No,9.6,Middle Aged,1
C2282,North,52,Credit,683.4,613650.0,287804.0,0.0,2025-06-30,No,2023-02-15,26139.81,Low,Others,Medium,No,2.4,Senior,1
C2283,West,57,Savings,725.8,809505.0,304419.0,0.0,2025-02-13,No,2016-10-12,28100.51,Medium,Others,Medium,No,8.8,Senior,2
C2284,West,46,Savings,617.1,937269.0,311410.0,0.0,2025-07-18,No,2024-04-03,17953.67,Low,Others,Medium,No,1.3,Middle Aged,1
C2285,South,42,Loan,683.4,591218.0,311939.0,0.0,2025-05-25,No,2022-08-24,11067.66,Unknown,Others,Medium,No,2.9,Middle Aged,0
C2286,East,31,Loan,581.6,477347.0,335590.0,0.0,2025-03-10,No,2016-04-22,23887.35,Low,Others,Medium,No,9.3,Middle Aged,1
C2287,East,46,,624.6,836498.0,271734.0,0.0,2025-07-04,No,2015-07-31,20559.1,Low,Others,Medium,No,10.0,Middle Aged,1
C2288,North,52,Loan,641.7,745472.0,139424.0,0.0,2025-01-24,No,2019-03-29,17085.44,Low,Others,Small,No,6.3,Senior,1
C2289,South,54,Savings,680.9,813049.0,363569.0,0.0,2025-04-11,No,2019-04-07,23333.71,Low,Others,Medium,No,6.3,Senior,1
C2290,West,39,Loan,599.9,778390.0,291957.0,0.0,2025-02-22,No,2015-11-27,9151.9,Low,Others,Medium,No,9.7,Middle Aged,1
C2291,North,50,Credit,743.3,661600.0,204985.0,15000.0,2025-06-05,No,2023-06-24,16628.3,Low,Others,Medium,Yes,2.1,Middle Aged,1
C2292,West,47,Savings,671.1,460583.0,352978.0,25000.0,2025-05-20,No,2020-09-29,11309.67,Low,Others,Medium,Yes,4.8,Middle Aged,1
C2293,South,34,Loan,671.2,726350.0,277184.0,15000.0,2025-04-22,No,2024-05-01,-3537.01,Medium,Others,Medium,Yes,1.2,Middle Aged,2
C2294,South,33,Credit,694.8,678181.0,288375.0,0.0,2025-06-03,No,2019-10-03,28171.96,Low,Others,Medium,No,5.8,Middle Aged,1
C2295,West,49,Loan,726.9,851391.0,239986.0,0.0,2025-05-26,No,2022-06-15,18567.13,High,Others,Medium,No,3.1,Middle Aged,3
C2296,East,39,Loan,705.5,947444.0,182405.0,0.0,2025-05-08,No,2016-03-01,16031.07,Low,Others,Small,No,9.4,Middle Aged,1
C2297,East,38,,617.7,534702.0,184977.0,10000.0,2025-02-04,No,2023-09-10,34078.5,Medium,Others,Small,Yes,1.9,Middle Aged,2
C2298,North,41,,674.9,629573.0,148011.0,0.0,2025-06-22,No,2022-02-05,19277.34,Medium,Others,Small,No,3.5,Middle Aged,2
C2299,South,38,,648.6,743488.0,254961.0,25000.0,2025-03-22,Yes,2018-05-28,10042.22,Medium,Others,Medium,Yes,7.2,Middle Aged,2
C2300,South,39,Loan,691.0,666262.0,265264.0,0.0,2025-03-03,No,2016-07-01,26213.14,Low,Others,Medium,No,9.1,Middle Aged,1
C2301,West,48,Loan,741.3,805189.0,319629.0,0.0,2025-03-09,No,2016-10-21,26268.96,Medium,Others,Medium,No,8.8,Middle Aged,2
C2302,West,32,Loan,586.8,651770.0,296856.0,15000.0,2025-07-20,No,2020-12-28,27671.6,Low,Others,Medium,Yes,4.6,Middle Aged,1
C2303,West,45,,629.1,772003.0,232889.0,0.0,2025-06-18,No,2017-10-16,29077.49,Medium,Others,Medium,No,7.8,Middle Aged,2
C2304,West,46,,700.8,673438.0,215500.0,0.0,2025-06-22,No,2016-08-07,26284.37,Medium,Others,Medium,No,9.0,Middle Aged,2
C2305,North,29,Savings,631.1,689684.0,192108.0,0.0,2025-06-15,No,2017-04-19,18142.95,Medium,Others,Small,No,8.3,Young,2
C2306,West,32,Loan,699.2,310207.0,345195.0,0.0,2025-06-12,Yes,2017-01-04,28043.6,Medium,Others,Medium,No,8.6,Middle Aged,2
C2307,East,46,,729.7,674569.0,323237.0,10000.0,2025-03-14,No,2018-01-14,18548.21,Medium,Others,Medium,Yes,7.5,Middle Aged,2
C2308,South,51,Savings,711.7,665197.0,277588.0,0.0,2025-03-14,No,2024-01-12,21478.51,Medium,Others,Medium,No,1.5,Senior,2
C2309,East,31,Loan,693.0,575232.0,229228.0,0.0,2025-06-03,Yes,2021-10-03,12712.66,Medium,Others,Medium,No,3.8,Middle Aged,2
C2310,East,50,Loan,665.6,326387.0,313556.0,10000.0,2025-02-08,No,2015-11-12,16494.79,High,Others,Medium,Yes,9.7,Middle Aged,3
C2311,South,27,Loan,738.4,135966.0,312554.0,0.0,2025-06-11,No,2016-10-24,19545.15,Low,Others,Medium,No,8.8,Young,1
C2312,East,52,Loan,694.6,1223455.0,138143.0,0.0,2025-04-05,No,2022-02-26,20970.33,Low,High Income,Small,No,3.4,Senior,1
C2313,West,41,,639.3,864422.0,260535.0,0.0,2025-06-04,No,2018-01-21,21724.4,Low,Others,Medium,No,7.5,Middle Aged,1
C2314,North,29,Loan,680.7,598978.0,245292.0,15000.0,,No,2016-02-14,13183.3,Low,Others,Medium,Yes,9.5,Young,1
C2315,East,36,,690.2,839437.0,166961.0,10000.0,2025-02-13,No,2023-08-28,33076.87,Low,Others,Small,Yes,1.9,Middle Aged,1
C2316,North,62,Savings,659.8,894014.0,408595.0,0.0,2025-07-13,No,2019-06-27,27968.98,Medium,Others,Large,No,6.1,Senior,2
C2317,North,25,,700.1,629590.0,175286.0,0.0,2025-04-30,No,2016-07-22,19317.0,Medium,Others,Small,No,9.0,Young,2
C2318,West,48,Loan,641.2,755818.0,261158.0,0.0,2025-06-07,No,2022-07-24,27016.88,Unknown,Others,Medium,No,3.0,Middle Aged,0
C2319,South,33,Loan,720.0,813148.0,252688.0,0.0,2025-02-05,No,2016-11-15,21117.3,Low,Others,Medium,No,8.7,Middle Aged,1
C2320,West,41,Savings,718.3,615414.0,253135.0,0.0,2025-03-06,No,2019-12-04,20586.89,Medium,Others,Medium,No,5.6,Middle Aged,2
C2321,West,38,Savings,676.0,755964.0,269897.0,0.0,,No,2022-07-04,15000.72,Low,Others,Medium,No,3.1,Middle Aged,1
C2322,South,38,Loan,721.5,885342.0,267357.0,10000.0,2025-04-25,No,2024-05-03,23313.61,Low,Others,Medium,Yes,1.2,Middle Aged,1
C2323,East,47,Credit,747.5,876725.0,237964.0,0.0,2025-02-12,Yes,2020-12-10,13905.57,Low,Others,Medium,No,4.6,Middle Aged,1
